id,type,start_date_local,x_start_h,name,x_min,x_mi,x_min/mi,x_mph,x_max_mph,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,x_nearest_city_start,x_dist_start_end_km,start_latlng,end_latlng,elev_low,elev_high,athlete_count,average_temp,distance,elapsed_time,start_latitude,start_longitude,timezone,x_date,x_elev_%,x_url
2568162879,Run,21.07.2019 18:52:49,18.9,Evening Run,44.5,4.184,10.65,5.63,6.93,8.6,145.5,164,82.1,NA-US-CA-La Jolla,0.1,"[32.799876, -117.258338]","[32.7989, -117.257907]",3.2,12.6,1,,6733.9,2780,32.799876,-117.258338,(GMT-08:00) America/Los_Angeles,2019-07-21,0.13,https://www.strava.com/activities/2568162879
2568162834,Run,23.07.2019 18:25:11,18.4,Evening Run,5.2,0.471,11.1,5.41,7.16,9.4,122,153,81.9,NA-US-CA-Coronado,0,"[32.734209, -117.158616]","[32.733815, -117.158573]",71.5,83.3,1,,758.8,476,32.734209,-117.158616,(GMT-08:00) America/Los_Angeles,2019-07-23,1.24,https://www.strava.com/activities/2568162834
2568162805,Run,24.07.2019 20:33:29,20.6,Evening Run,6.6,0.568,11.67,5.14,6.04,4.4,,,80.7,NA-US-CA-Santee,0.3,"[32.855781, -116.961001]","[32.853558, -116.960569]",109.8,116.6,1,,914.5,400,32.855781,-116.961001,(GMT-08:00) America/Los_Angeles,2019-07-24,0.48,https://www.strava.com/activities/2568162805
2568161476,Run,27.07.2019 06:37:32,6.6,Morning Run,95.4,10.008,9.53,6.29,8.95,11.4,151.2,173,82.7,NA-US-CA-Coronado,0,"[32.69169, -117.164419]","[32.691685, -117.164258]",1.2,6.8,3,,16106.5,6437,32.69169,-117.164419,(GMT-08:00) America/Los_Angeles,2019-07-27,0.07,https://www.strava.com/activities/2568161476
2574622394,Run,29.07.2019 19:10:03,19.2,Evening Run,47.9,5.074,9.44,6.36,8.28,104.4,154.6,175,81.5,NA-US-CA-Santee,0,"[32.853574, -116.960519]","[32.85364, -116.960494]",109.2,162.2,1,,8166.3,2873,32.853574,-116.960519,(GMT-08:00) America/Los_Angeles,2019-07-29,1.28,https://www.strava.com/activities/2574622394
2583135509,Run,01.08.2019 20:12:26,20.2,Evening Run,23,2.293,10.05,5.97,7.38,14.9,139.8,161,82.3,NA-US-CA-Santee,0,"[32.853769, -116.960688]","[32.853619, -116.960595]",107.3,120.5,1,,3689.7,1382,32.853769,-116.960688,(GMT-08:00) America/Los_Angeles,2019-08-01,0.4,https://www.strava.com/activities/2583135509
2590644966,Run,02.08.2019 18:22:12,18.4,Evening Run,80.8,8.073,10.01,5.99,7.83,39,145.7,168,82.5,NA-US-CA-La Jolla,0.1,"[32.78868, -117.208749]","[32.787724, -117.208338]",0.3,12.6,2,,12992.7,5486,32.78868,-117.208749,(GMT-08:00) America/Los_Angeles,2019-08-02,0.3,https://www.strava.com/activities/2590644966
2590645124,Run,04.08.2019 06:46:57,6.8,Morning Run,94.2,10.026,9.39,6.39,8.28,16.7,151.4,182,83.4,NA-US-CA-Poway,0,"[32.914008, -117.098658]","[32.914083, -117.098731]",218.6,224.5,1,,16134.9,6292,32.914008,-117.098658,(GMT-08:00) America/Los_Angeles,2019-08-04,0.1,https://www.strava.com/activities/2590645124
2615461092,Run,12.08.2019 18:22:22,18.4,Evening Run,72.4,8.028,9.02,6.65,8.28,39.5,161.4,180,82.8,NA-US-CA-La Jolla,0.1,"[32.78854, -117.209106]","[32.788213, -117.208453]",0.6,12.6,1,,12919.5,4385,32.78854,-117.209106,(GMT-08:00) America/Los_Angeles,2019-08-12,0.31,https://www.strava.com/activities/2615461092
2627579847,Run,17.08.2019 06:45:29,6.8,Morning Run,156.9,16.562,9.47,6.33,11.63,110,155,175,83.3,NA-US-CA-Coronado,0,"[32.738248, -117.147195]","[32.7383, -117.14738]",1.8,91.8,1,,26653.5,10582,32.738248,-117.147195,(GMT-08:00) America/Los_Angeles,2019-08-17,0.41,https://www.strava.com/activities/2627579847
2637281707,Run,20.08.2019 11:43:23,11.7,Lunch Run,14.4,1.261,11.44,5.24,8.72,0,129,147,84.1,,,,,,,1,,2030,868,,,(GMT-08:00) America/Los_Angeles,2019-08-20,,https://www.strava.com/activities/2637281707
2637281718,Run,20.08.2019 18:16:15,18.3,Evening Run,41.3,3.622,11.4,5.26,7.61,230.4,151,169,81.7,NA-US-CA-Coronado,0,"[32.733898, -117.158706]","[32.733887, -117.158731]",45.9,80.3,17,,5829.5,2544,32.733898,-117.158706,(GMT-08:00) America/Los_Angeles,2019-08-20,3.95,https://www.strava.com/activities/2637281718
2647964602,Run,24.08.2019 06:38:07,6.6,Morning Run,165.6,16.484,10.05,5.97,9.84,134.9,157.4,184,82.5,NA-US-CA-Encinitas,5.2,"[33.047344, -117.297011]","[33.091481, -117.314185]",2.8,28.7,1,,26529.1,10881,33.047344,-117.297011,(GMT-08:00) America/Los_Angeles,2019-08-24,0.51,https://www.strava.com/activities/2647964602
2658982884,Run,27.08.2019 18:15:13,18.3,Evening Run,33,3.601,9.15,6.55,9.4,85.6,138.4,162,83.5,NA-US-CA-Coronado,0.4,"[32.732558, -117.155548]","[32.733808, -117.159028]",48.4,85,19,,5794.7,2169,32.732558,-117.155548,(GMT-08:00) America/Los_Angeles,2019-08-27,1.48,https://www.strava.com/activities/2658982884
2686401157,Run,04.09.2019 05:06:58,5.1,Morning Run,29.7,3.04,9.76,6.15,6.93,0,138.9,152,85.7,NA-US-CA-Coronado,0,"[32.724847, -117.207082]","[32.724814, -117.207126]",3.3,5,2,,4893,1780,32.724847,-117.207082,(GMT-08:00) America/Los_Angeles,2019-09-04,,https://www.strava.com/activities/2686401157
2693518237,Run,08.09.2019 19:22:27,19.4,Evening Run,35.3,4.031,8.76,6.85,8.72,59.5,154.6,174,86,NA-US-CA-Santee,0,"[32.853547, -116.960544]","[32.853605, -116.960551]",109.2,163.1,1,,6487.1,2124,32.853547,-116.960544,(GMT-08:00) America/Los_Angeles,2019-09-08,0.92,https://www.strava.com/activities/2693518237
2698226696,Run,10.09.2019 18:20:09,18.3,Evening Run,29.9,3.044,9.81,6.11,7.61,155.9,135.8,146,84.1,NA-US-CA-Coronado,0.2,"[32.735276, -117.158944]","[32.733538, -117.157393]",45.9,85.7,12,,4899.5,1798,32.735276,-117.158944,(GMT-08:00) America/Los_Angeles,2019-09-10,3.18,https://www.strava.com/activities/2698226696
2708775942,Run,11.09.2019 15:13:18,15.2,Afternoon Run,20.1,2.169,9.25,6.49,9.17,0,,,83.6,,,,,,,1,,3491.4,1204,,,(GMT-08:00) America/Los_Angeles,2019-09-11,,https://www.strava.com/activities/2708775942
2708769257,Run,12.09.2019 16:35:16,16.6,Afternoon Run,20.6,0.239,85.97,0.7,3.36,0,116.1,137,42.9,,,,,,,1,,384.5,1233,,,(GMT-08:00) America/Los_Angeles,2019-09-12,,https://www.strava.com/activities/2708769257
2708769345,Run,14.09.2019 06:36:51,6.6,Morning Run,130,14.051,9.25,6.48,8.05,30,157.3,180,85.1,NA-US-CA-Coronado,0,"[32.733009, -117.214109]","[32.732882, -117.214008]",1.9,8.9,6,,22613.5,8516,32.733009,-117.214109,(GMT-08:00) America/Los_Angeles,2019-09-14,0.13,https://www.strava.com/activities/2708769345
2713749956,Run,15.09.2019 18:02:49,18,Evening Run,0.6,0.477,1.19,50.47,2.01,0,80.6,151,0,NA-US-CA-Santee,0,"[32.85331, -116.960384]","[32.853473, -116.960589]",115.8,117.2,1,,767.1,2921,32.85331,-116.960384,(GMT-08:00) America/Los_Angeles,2019-09-15,,https://www.strava.com/activities/2713749956
2732637069,Run,16.09.2019 22:36:08,22.6,Night Run,0.1,0.327,0.41,147.05,1.79,0,121.1,161,37,NA-US-CA-Santee,0,"[32.853487, -116.960539]","[32.85341, -116.960573]",115.4,117.1,1,,525.9,1958,32.853487,-116.960539,(GMT-08:00) America/Los_Angeles,2019-09-16,,https://www.strava.com/activities/2732637069
2732637098,Run,17.09.2019 18:19:25,18.3,Evening Run,39.3,4.408,8.92,6.73,10.29,140.8,139.2,158,84.2,NA-US-CA-Coronado,0.1,"[32.73456, -117.15857]","[32.734096, -117.159097]",52.5,84.3,10,,7094.3,2500,32.73456,-117.15857,(GMT-08:00) America/Los_Angeles,2019-09-17,1.98,https://www.strava.com/activities/2732637098
2732637078,Run,20.09.2019 15:15:17,15.3,Afternoon Run,32.5,0.622,52.29,1.15,3.58,0,,,47.3,,,,,,,1,,1000.4,1951,,,(GMT-08:00) America/Los_Angeles,2019-09-20,,https://www.strava.com/activities/2732637078
2732637264,Run,21.09.2019 06:36:19,6.6,Morning Run,108.2,12.041,8.99,6.68,9.84,62.2,145.3,169,85.3,NA-US-CA-La Jolla,0,"[32.801542, -117.235814]","[32.801722, -117.235972]",0.1,26.3,3,,19377.3,7189,32.801542,-117.235814,(GMT-08:00) America/Los_Angeles,2019-09-21,0.32,https://www.strava.com/activities/2732637264
2732637261,Run,22.09.2019 17:01:38,17,Afternoon Run,,0.319,,,,0,,,0,NA-US-CA-Santee,0,"[32.853458, -116.960542]","[32.853457, -116.960543]",115.9,116.4,1,,513.7,2838,32.853458,-116.960542,(GMT-08:00) America/Los_Angeles,2019-09-22,,https://www.strava.com/activities/2732637261
2732637307,Run,22.09.2019 18:21:27,18.4,Evening Run,71,4.558,15.59,3.85,8.05,358.1,,,74.4,NA-US-CA-La Mesa,0,"[32.823924, -117.01575]","[32.823995, -117.015828]",138.1,478.9,1,,7335.8,4341,32.823924,-117.01575,(GMT-08:00) America/Los_Angeles,2019-09-22,4.88,https://www.strava.com/activities/2732637307
2743156083,Run,23.09.2019 15:47:17,15.8,Afternoon Run,30.1,0.576,52.29,1.15,4.47,0,146.6,179,43.3,NA-US-CA-La Jolla,0,"[32.887059, -117.223715]","[32.887145, -117.223675]",90.5,91.9,1,,926.7,1810,32.887059,-117.223715,(GMT-08:00) America/Los_Angeles,2019-09-23,,https://www.strava.com/activities/2743156083
2743156115,Run,24.09.2019 18:24:14,18.4,Evening Run,9.2,1.224,7.56,7.94,13.2,3.4,109.6,128,90.6,NA-US-CA-Coronado,0.1,"[32.735235, -117.159293]","[32.734175, -117.15885]",83.9,87.8,4,,1969.9,1144,32.735235,-117.159293,(GMT-08:00) America/Los_Angeles,2019-09-24,0.17,https://www.strava.com/activities/2743156115
2743156112,Run,25.09.2019 15:24:01,15.4,Afternoon Run,32.6,0.489,66.72,0.9,5.14,0,135.5,185,46.1,,,,,,,1,,787.7,1959,,,(GMT-08:00) America/Los_Angeles,2019-09-25,,https://www.strava.com/activities/2743156112
2743156137,Run,26.09.2019 15:48:06,15.8,Afternoon Run,33.5,1.043,32.12,1.87,5.14,0,127.5,179,54.6,,,,,,,1,,1678.7,2011,,,(GMT-08:00) America/Los_Angeles,2019-09-26,,https://www.strava.com/activities/2743156137
2753490107,Run,28.09.2019 14:09:17,14.2,Afternoon Run,65.3,2.825,23.12,2.59,4.03,41.9,80.9,116,56.5,NA-US-CA-Sausalito,2.9,"[37.807878, -122.475648]","[37.833959, -122.476567]",4,76.5,1,,4546.4,4261,37.807878,-122.475648,(GMT-08:00) America/Los_Angeles,2019-09-28,0.92,https://www.strava.com/activities/2753490107
2766259245,Run,05.10.2019 08:12:19,8.2,Morning Run,308.3,12.687,24.3,2.47,4.7,360.4,97.1,143,55.9,NA-US-CA-Wrightwood,12.7,"[34.340668, -117.65516]","[34.292804, -117.529321]",1584.1,2552.3,1,,20418.2,20273,34.340668,-117.65516,(GMT-08:00) America/Los_Angeles,2019-10-05,1.77,https://www.strava.com/activities/2766259245
2780308626,Run,08.10.2019 18:16:36,18.3,Evening Run,21.4,2.554,8.39,7.15,14.09,18.6,,,88.1,NA-US-CA-Coronado,0.1,"[32.735393, -117.159062]","[32.734209, -117.158888]",82.2,87.8,18,,4109.9,1744,32.735393,-117.159062,(GMT-08:00) America/Los_Angeles,2019-10-08,0.45,https://www.strava.com/activities/2780308626
2780308760,Run,09.10.2019 15:11:11,15.2,Afternoon Run,42.2,0.926,45.62,1.32,5.37,0,127.7,170,47,,,,,,,1,,1490.5,2534,,,(GMT-08:00) America/Los_Angeles,2019-10-09,,https://www.strava.com/activities/2780308760
2780308673,Run,10.10.2019 14:47:26,14.8,Afternoon Run,42.5,0.559,75.98,0.79,6.26,0,140,170,51.9,,,,,,,1,,899.3,2551,,,(GMT-08:00) America/Los_Angeles,2019-10-10,,https://www.strava.com/activities/2780308673
2794806797,Run,12.10.2019 09:19:05,9.3,Morning Run,33.6,1.709,19.66,3.05,4.92,0,135,168,62,,,,,,,1,,2750.4,2016,,,(GMT-08:00) America/Los_Angeles,2019-10-12,,https://www.strava.com/activities/2794806797
2794806803,Run,14.10.2019 16:20:48,16.3,Afternoon Run,3.7,0.687,5.43,11.05,13.2,0,131,158,46.4,NA-US-CA-La Jolla,0,"[32.887113, -117.223408]","[32.886869, -117.223603]",90.3,91.3,1,,1106.1,2538,32.887113,-117.223408,(GMT-08:00) America/Los_Angeles,2019-10-14,,https://www.strava.com/activities/2794806803
2801220368,Run,17.10.2019 16:51:11,16.9,Afternoon Run,63.8,1.257,50.8,1.18,8.05,0,152.3,181,82.1,NA-US-CA-La Jolla,0,"[32.887042, -117.223645]","[32.887213, -117.223599]",90.3,91,1,,2023.1,3861,32.887042,-117.223645,(GMT-08:00) America/Los_Angeles,2019-10-17,,https://www.strava.com/activities/2801220368
2801220359,Run,18.10.2019 16:11:16,16.2,Afternoon Run,32.6,0.57,57.31,1.05,3.8,0,94,119,48,NA-US-CA-La Jolla,0,"[32.887026, -117.223616]","[32.887044, -117.223565]",90.8,91.2,1,,916.7,2012,32.887026,-117.223616,(GMT-08:00) America/Los_Angeles,2019-10-18,,https://www.strava.com/activities/2801220359
2801220474,Run,19.10.2019 06:43:50,6.7,Morning Run,153,15.398,9.94,6.04,7.38,18,143.7,170,84.2,NA-US-CA-Coronado,0,"[32.691435, -117.164755]","[32.691682, -117.164408]",1.5,6.8,1,,24780.8,10084,32.691435,-117.164755,(GMT-08:00) America/Los_Angeles,2019-10-19,0.07,https://www.strava.com/activities/2801220474
2816912955,Run,22.10.2019 18:20:06,18.3,Evening Run,28.8,3.136,9.17,6.54,8.5,0,131.5,172,85.4,NA-US-CA-Coronado,0.1,"[32.720462, -117.149643]","[32.720788, -117.150071]",40.7,49.4,25,,5046.5,1940,32.720462,-117.149643,(GMT-08:00) America/Los_Angeles,2019-10-22,,https://www.strava.com/activities/2816912955
2816912953,Run,22.10.2019 18:57:00,18.9,Evening Run,9.2,1.035,8.89,6.75,10.74,0,,,87.3,NA-US-CA-Coronado,0,"[32.721125, -117.15007]","[32.72114, -117.150114]",40.7,41,5,,1666,552,32.721125,-117.15007,(GMT-08:00) America/Los_Angeles,2019-10-22,,https://www.strava.com/activities/2816912953
2816912959,Run,23.10.2019 14:07:20,14.1,Afternoon Run,33.9,0.447,75.98,0.79,4.47,0,140.9,155,46.9,,,,,,,1,,718.6,2035,,,(GMT-08:00) America/Los_Angeles,2019-10-23,,https://www.strava.com/activities/2816912959
2816912978,Run,24.10.2019 15:09:27,15.2,Afternoon Run,3,0.611,4.83,12.43,4.92,0,,,83.9,NA-US-CA-La Jolla,0.1,"[32.886702, -117.223727]","[32.88729, -117.22411]",90.8,91.7,1,,983.4,1805,32.886702,-117.223727,(GMT-08:00) America/Los_Angeles,2019-10-24,,https://www.strava.com/activities/2816912978
2819105304,Run,26.10.2019 06:39:11,6.7,Morning Run,141.1,15.021,9.39,6.39,7.83,22.4,154.6,175,85.3,NA-US-CA-Coronado,0,"[32.711334, -117.229179]","[32.711424, -117.229041]",1.2,9.5,3,,24174.6,9493,32.711334,-117.229179,(GMT-08:00) America/Los_Angeles,2019-10-26,0.09,https://www.strava.com/activities/2819105304
2832492167,Run,27.10.2019 12:54:34,12.9,Lunch Run,5.1,0.534,9.49,6.32,7.38,20.3,,,88.5,NA-US-CA-Lemon Grove,0.7,"[32.754353, -117.044289]","[32.75867, -117.049164]",118.5,139.1,1,,859,396,32.754353,-117.044289,(GMT-08:00) America/Los_Angeles,2019-10-27,2.36,https://www.strava.com/activities/2832492167
2832492227,Run,27.10.2019 18:10:33,18.2,Evening Run,4.8,0.554,8.58,6.99,8.28,6.2,,,89,NA-US-CA-Lemon Grove,0.7,"[32.758714, -117.049196]","[32.754381, -117.044089]",118.5,139.2,1,,891.1,356,32.758714,-117.049196,(GMT-08:00) America/Los_Angeles,2019-10-27,0.7,https://www.strava.com/activities/2832492227
2832492192,Run,28.10.2019 15:17:05,15.3,Afternoon Run,42.1,0.426,98.61,0.61,3.13,0,125.4,156,46.7,,,,,,,1,,686.1,2527,,,(GMT-08:00) America/Los_Angeles,2019-10-28,,https://www.strava.com/activities/2832492192
2832492220,Run,30.10.2019 16:43:25,16.7,Afternoon Run,48,5.091,9.43,6.36,10.29,0,137,165,84.4,,,,,,,1,,8193.3,3182,,,(GMT-08:00) America/Los_Angeles,2019-10-30,,https://www.strava.com/activities/2832492220
2832492215,Run,31.10.2019 15:41:16,15.7,Afternoon Run,62.1,0.541,115.12,0.52,3.36,0,118.6,156,43.5,,,,,,,1,,870.2,3727,,,(GMT-08:00) America/Los_Angeles,2019-10-31,,https://www.strava.com/activities/2832492215
2836047113,Run,01.11.2019 14:28:36,14.5,Afternoon Run,5.3,0.66,8.03,7.47,3.58,0,126.8,159,46,NA-US-CA-La Jolla,0,"[32.886517, -117.223481]","[32.886621, -117.223421]",90.1,90.6,1,,1062.3,1927,32.886517,-117.223481,(GMT-08:00) America/Los_Angeles,2019-11-01,,https://www.strava.com/activities/2836047113
2836047252,Run,02.11.2019 06:43:39,6.7,Morning Run,180,18.227,9.88,6.07,8.72,169.5,154.6,177,84.8,NA-US-CA-Solana Beach,0,"[32.993216, -117.272139]","[32.993644, -117.272274]",2,29.6,1,,29332.8,11794,32.993216,-117.272139,(GMT-08:00) America/Los_Angeles,2019-11-02,0.58,https://www.strava.com/activities/2836047252
2847788734,Run,04.11.2019 16:30:16,16.5,Afternoon Run,2.6,0.637,4.08,14.69,3.58,2,130.3,163,51.6,NA-US-CA-La Jolla,0,"[32.887018, -117.223553]","[32.887105, -117.223634]",88.6,91.7,1,,1024.5,3678,32.887018,-117.223553,(GMT-08:00) America/Los_Angeles,2019-11-04,0.2,https://www.strava.com/activities/2847788734
2847788741,Run,05.11.2019 18:21:53,18.4,Evening Run,29.4,3.378,8.7,6.89,10.07,0,131.2,151,87.1,NA-US-CA-Coronado,0,"[32.720949, -117.149973]","[32.721134, -117.150131]",40.7,43.1,23,,5435.9,2052,32.720949,-117.149973,(GMT-08:00) America/Los_Angeles,2019-11-05,,https://www.strava.com/activities/2847788741
2847788727,Run,06.11.2019 16:38:19,16.6,Afternoon Run,32.3,0.48,67.39,0.89,3.8,0,131.8,161,44.4,,,,,,,1,,772.5,1940,,,(GMT-08:00) America/Los_Angeles,2019-11-06,,https://www.strava.com/activities/2847788727
2850013230,Run,07.11.2019 16:46:32,16.8,Afternoon Run,42.1,0.284,148.19,0.4,3.13,0,127.2,161,42.3,,,,,,,1,,457.5,2524,,,(GMT-08:00) America/Los_Angeles,2019-11-07,,https://www.strava.com/activities/2850013230
2853166808,Run,09.11.2019 06:37:16,6.6,Morning Run,135.8,14.127,9.62,6.24,8.5,294.9,136.9,171,86.2,NA-US-CA-La Mesa,0,"[32.845795, -117.028258]","[32.845769, -117.028194]",73.4,247.9,1,,22735.5,9117,32.845795,-117.028258,(GMT-08:00) America/Los_Angeles,2019-11-09,1.3,https://www.strava.com/activities/2853166808
2858839459,Run,10.11.2019 15:40:57,15.7,Afternoon Run,,0.367,,,,0,0,168,0,NA-US-CA-Santee,0,"[32.853452, -116.960489]","[32.853468, -116.960519]",114.9,115.1,1,,591,3747,32.853452,-116.960489,(GMT-08:00) America/Los_Angeles,2019-11-10,,https://www.strava.com/activities/2858839459
2858839468,Run,11.11.2019 15:59:56,16,Afternoon Run,30.4,3.495,8.68,6.91,9.84,0,125,137,84.8,NA-US-CA-La Jolla,0,"[32.887084, -117.223565]","[32.88701, -117.22352]",90,91.7,1,,5625.3,2461,32.887084,-117.223565,(GMT-08:00) America/Los_Angeles,2019-11-11,,https://www.strava.com/activities/2858839468
2877877761,Run,15.11.2019 14:22:57,14.4,Afternoon Run,64.9,7.436,8.72,6.88,8.28,0,,,83.5,,,,,,,1,,11967.7,3892,,,(GMT-08:00) America/Los_Angeles,2019-11-15,,https://www.strava.com/activities/2877877761
2877877784,Run,16.11.2019 14:53:40,14.9,Afternoon Run,65.1,2.597,25.07,2.39,3.36,0,115.2,156,56.9,,,,,,,1,,4180.2,3908,,,(GMT-08:00) America/Los_Angeles,2019-11-16,,https://www.strava.com/activities/2877877784
2877877773,Run,17.11.2019 06:37:52,6.6,Morning Run,64.8,7.489,8.66,6.93,8.72,0,146.4,172,85.6,,,,,,,1,,12052.9,3890,,,(GMT-08:00) America/Los_Angeles,2019-11-17,,https://www.strava.com/activities/2877877773
2877878037,Run,18.11.2019 16:00:16,16,Afternoon Run,52.1,0.564,92.49,0.65,5.37,0,137.4,154,44.7,,,,,,,1,,907.2,3126,,,(GMT-08:00) America/Los_Angeles,2019-11-18,,https://www.strava.com/activities/2877878037
2895327719,Run,22.11.2019 17:05:04,17.1,Afternoon Run,20.1,0.145,138.26,0.43,3.36,0,114.8,148,43,,,,,,,1,,233.7,1206,,,(GMT-08:00) America/Los_Angeles,2019-11-22,,https://www.strava.com/activities/2895327719
2902367494,Run,28.11.2019 08:01:20,8,Morning Run,49.4,5.002,9.86,6.08,7.61,75.4,124.2,135,85.1,NA-US-CA-Santee,0,"[32.853546, -116.960592]","[32.853575, -116.960556]",109.1,163,1,,8050.5,2961,32.853546,-116.960592,(GMT-08:00) America/Los_Angeles,2019-11-28,0.94,https://www.strava.com/activities/2902367494
2902367594,Run,30.11.2019 06:39:54,6.7,Morning Run,156.8,16.027,9.78,6.13,7.61,194.2,142.8,168,85.2,NA-US-CA-Coronado,0,"[32.724959, -117.207121]","[32.724836, -117.206936]",2.3,123.2,1,,25792.8,10765,32.724959,-117.207121,(GMT-08:00) America/Los_Angeles,2019-11-30,0.75,https://www.strava.com/activities/2902367594
2910861234,Run,02.12.2019 16:21:38,16.4,Afternoon Run,42.3,0.484,87.37,0.69,5.14,0,115.8,159,46.6,,,,,,,1,,779.6,2539,,,(GMT-08:00) America/Los_Angeles,2019-12-02,,https://www.strava.com/activities/2910861234
2907725487,Run,02.12.2019 23:52:00,23.9,Night Run,5.2,0.174,30.04,2,3.36,0,102.4,125,51.8,,,,,,,1,29,280.4,333,,,(GMT-08:00) America/Los_Angeles,2019-12-02,,https://www.strava.com/activities/2907725487
2909816962,Run,03.12.2019 17:04:20,17.1,Afternoon Run,45.1,6.438,7,8.57,10.96,0,148.1,168,82.8,,,,,,,1,25,10360.9,2783,,,(GMT-08:00) America/Los_Angeles,2019-12-03,,https://www.strava.com/activities/2909816962
2914025966,Run,05.12.2019 15:22:37,15.4,Afternoon Run,40.1,0.69,58.06,1.03,3.36,0,110.5,132,61.7,,,,,,,1,25,1111.1,2409,,,(GMT-08:00) America/Los_Angeles,2019-12-05,,https://www.strava.com/activities/2914025966
2915645879,Elliptical,06.12.2019 11:15:17,11.3,Lunch Activity,30.1,,,,,0,138.1,163,61.2,,,,,,,1,25,0,1803,,,(GMT-08:00) America/Los_Angeles,2019-12-06,,https://www.strava.com/activities/2915645879
2917768983,Run,07.12.2019 06:45:02,6.8,Morning Run,151.6,16.053,9.44,6.35,9.4,204,146.3,171,83,NA-US-CA-Rancho Santa Fe,0,"[32.962156, -117.190319]","[32.962163, -117.190038]",3,100,1,20,25835,10018,32.962156,-117.190319,(GMT-08:00) America/Los_Angeles,2019-12-07,0.79,https://www.strava.com/activities/2917768983
2922832224,Elliptical,09.12.2019 14:27:12,14.5,Afternoon Activity,45.1,,,,,0,129.7,154,61.4,,,,,,,1,25,0,2705,,,(GMT-08:00) America/Los_Angeles,2019-12-09,,https://www.strava.com/activities/2922832224
2925164068,Run,10.12.2019 15:44:38,15.7,Afternoon Run,36.1,2.649,13.62,4.4,4.7,0,125.7,149,82,,,,,,,1,23,4263.8,2166,,,(GMT-08:00) America/Los_Angeles,2019-12-10,,https://www.strava.com/activities/2925164068
2927325650,Elliptical,11.12.2019 15:32:18,15.5,Afternoon Activity,60.4,,,,,0,140.4,168,61.9,,,,,,,1,26,0,3622,,,(GMT-08:00) America/Los_Angeles,2019-12-11,,https://www.strava.com/activities/2927325650
2929323469,Run,12.12.2019 15:52:37,15.9,Afternoon Run,30.1,2.189,13.76,4.36,4.7,0,138.2,149,81.7,,,,,,,1,24,3523.6,1808,,,(GMT-08:00) America/Los_Angeles,2019-12-12,,https://www.strava.com/activities/2929323469
2937768140,Elliptical,16.12.2019 14:08:13,14.1,Afternoon Activity,47.3,,,,,0,148.9,173,60.7,,,,,,,1,25,0,2838,,,(GMT-08:00) America/Los_Angeles,2019-12-16,,https://www.strava.com/activities/2937768140
2939712455,Run,17.12.2019 11:51:32,11.9,Lunch Run,60.1,4.461,13.48,4.45,4.7,0,136.5,152,82.3,,,,,,,1,24,7179.3,3607,,,(GMT-08:00) America/Los_Angeles,2019-12-17,,https://www.strava.com/activities/2939712455
2942134726,Elliptical,18.12.2019 15:04:51,15.1,Afternoon Activity,60.2,,,,,0,133.9,160,60.6,,,,,,,1,25,0,3612,,,(GMT-08:00) America/Los_Angeles,2019-12-18,,https://www.strava.com/activities/2942134726
2944137115,Run,19.12.2019 16:13:11,16.2,Afternoon Run,30.4,2.122,14.31,4.19,4.47,0,125.6,144,79.9,,,,,,,1,25,3415.7,1822,,,(GMT-08:00) America/Los_Angeles,2019-12-19,,https://www.strava.com/activities/2944137115
2945759282,Run,20.12.2019 15:35:04,15.6,Afternoon Run,10.1,0.694,14.61,4.11,4.47,0,122.3,132,79.7,,,,,,,1,25,1116.4,608,,,(GMT-08:00) America/Los_Angeles,2019-12-20,,https://www.strava.com/activities/2945759282
2948018228,Elliptical,21.12.2019 12:34:54,12.6,Lunch Activity,72.3,,,,,0,132.5,163,63.4,,,,,,,1,25,0,4336,,,(GMT-08:00) America/Los_Angeles,2019-12-21,,https://www.strava.com/activities/2948018228
2950409235,Elliptical,22.12.2019 18:05:20,18.1,Evening Activity,1.2,,,,,0,100.4,115,61,,,,,,,1,26,0,72,,,(GMT-08:00) America/Los_Angeles,2019-12-22,,https://www.strava.com/activities/2950409235
2950410918,Run,22.12.2019 18:09:57,18.2,Evening Run,0.3,0.022,15.42,3.89,4.92,0,58.5,63,66.6,,,,,143.6,144.6,1,26,34.8,20,,,(GMT-08:00) America/Los_Angeles,2019-12-22,,https://www.strava.com/activities/2950410918
2952288259,Run,23.12.2019 07:34:51,7.6,Morning Run,70.4,7.141,9.86,6.08,10.29,120,144,161,84,NA-US-CA-Santee,9,"[32.853625, -116.960635]","[32.817524, -117.046599]",97.8,213.8,1,17,11492.4,4318,32.853625,-116.960635,(GMT-08:00) America/Los_Angeles,2019-12-23,1.04,https://www.strava.com/activities/2952288259
2954095610,Elliptical,24.12.2019 09:15:02,9.3,Morning Activity,45.1,,,,,0,113.7,131,65.1,,,,,,,1,25,0,2709,,,(GMT-08:00) America/Los_Angeles,2019-12-24,,https://www.strava.com/activities/2954095610
2956193941,Run,25.12.2019 11:49:07,11.8,Lunch Run,86,10.01,8.59,6.98,9.62,103,146.2,168,85.8,NA-US-CA-Santee,0.4,"[32.855021, -116.964269]","[32.853651, -116.960601]",119.4,156.2,1,17,16109.3,5374,32.855021,-116.964269,(GMT-08:00) America/Los_Angeles,2019-12-25,0.64,https://www.strava.com/activities/2956193941
